backend,vector_count,vector_id,password,salt,reference_hex,candidate_hex,match
packed_noring,100,89,v4c_gpu_vector_89,v4_gpu_correct_salt,8346de750cd86851fc19816a61953163b939ba37adf640dd62203f010f9a53f7,8346de750cd86851fc19816a61953163b939ba37adf640dd62203f010f9a53f7,true
packed_prefetch,100,89,v4c_gpu_vector_89,v4_gpu_correct_salt,8346de750cd86851fc19816a61953163b939ba37adf640dd62203f010f9a53f7,8346de750cd86851fc19816a61953163b939ba37adf640dd62203f010f9a53f7,true
packed_ring,100,90,v4c_gpu_vector_90,v4_gpu_correct_salt,58ab509392def54ba135d7da6a00f1af5b45a62ab7b25c0cb6e9865dc37ed960,58ab509392def54ba135d7da6a00f1af5b45a62ab7b25c0cb6e9865dc37ed960,true
packed_noring,100,90,v4c_gpu_vector_90,v4_gpu_correct_salt,58ab509392def54ba135d7da6a00f1af5b45a62ab7b25c0cb6e9865dc37ed960,58ab509392def54ba135d7da6a00f1af5b45a62ab7b25c0cb6e9865dc37ed960,true
packed_prefetch,100,90,v4c_gpu_vector_90,v4_gpu_correct_salt,58ab509392def54ba135d7da6a00f1af5b45a62ab7b25c0cb6e9865dc37ed960,58ab509392def54ba135d7da6a00f1af5b45a62ab7b25c0cb6e9865dc37ed960,true
packed_ring,100,91,v4c_gpu_vector_91,v4_gpu_correct_salt,b429766ec5709a179b6dc485252b374975b898e3708d45c40d395c8f7a9f5a65,b429766ec5709a179b6dc485252b374975b898e3708d45c40d395c8f7a9f5a65,true
packed_noring,100,91,v4c_gpu_vector_91,v4_gpu_correct_salt,b429766ec5709a179b6dc485252b374975b898e3708d45c40d395c8f7a9f5a65,b429766ec5709a179b6dc485252b374975b898e3708d45c40d395c8f7a9f5a65,true
packed_prefetch,100,91,v4c_gpu_vector_91,v4_gpu_correct_salt,b429766ec5709a179b6dc485252b374975b898e3708d45c40d395c8f7a9f5a65,b429766ec5709a179b6dc485252b374975b898e3708d45c40d395c8f7a9f5a65,true
packed_ring,100,92,v4c_gpu_vector_92,v4_gpu_correct_salt,1404f079808624cf66d80e747edfd14e661d392d58b09121b821946c46390b43,1404f079808624cf66d80e747edfd14e661d392d58b09121b821946c46390b43,true
packed_noring,100,92,v4c_gpu_vector_92,v4_gpu_correct_salt,1404f079808624cf66d80e747edfd14e661d392d58b09121b821946c46390b43,1404f079808624cf66d80e747edfd14e661d392d58b09121b821946c46390b43,true
packed_prefetch,100,92,v4c_gpu_vector_92,v4_gpu_correct_salt,1404f079808624cf66d80e747edfd14e661d392d58b09121b821946c46390b43,1404f079808624cf66d80e747edfd14e661d392d58b09121b821946c46390b43,true
packed_ring,100,93,v4c_gpu_vector_93,v4_gpu_correct_salt,e01db0414dff7833d29828e083a620f17cd549de1b3e627bcba33acc887205b4,e01db0414dff7833d29828e083a620f17cd549de1b3e627bcba33acc887205b4,true
packed_noring,100,93,v4c_gpu_vector_93,v4_gpu_correct_salt,e01db0414dff7833d29828e083a620f17cd549de1b3e627bcba33acc887205b4,e01db0414dff7833d29828e083a620f17cd549de1b3e627bcba33acc887205b4,true
packed_prefetch,100,93,v4c_gpu_vector_93,v4_gpu_correct_salt,e01db0414dff7833d29828e083a620f17cd549de1b3e627bcba33acc887205b4,e01db0414dff7833d29828e083a620f17cd549de1b3e627bcba33acc887205b4,true
packed_ring,100,94,v4c_gpu_vector_94,v4_gpu_correct_salt,bbc129ea69e554235993d4e6809eaa05b204f81e643ec0b1d51107349cd25581,bbc129ea69e554235993d4e6809eaa05b204f81e643ec0b1d51107349cd25581,true
packed_noring,100,94,v4c_gpu_vector_94,v4_gpu_correct_salt,bbc129ea69e554235993d4e6809eaa05b204f81e643ec0b1d51107349cd25581,bbc129ea69e554235993d4e6809eaa05b204f81e643ec0b1d51107349cd25581,true
packed_prefetch,100,94,v4c_gpu_vector_94,v4_gpu_correct_salt,bbc129ea69e554235993d4e6809eaa05b204f81e643ec0b1d51107349cd25581,bbc129ea69e554235993d4e6809eaa05b204f81e643ec0b1d51107349cd25581,true
packed_ring,100,95,v4c_gpu_vector_95,v4_gpu_correct_salt,c8001980767cb1223fefcb3c90250f397dfd5f38b055ebd07fa818f870a11363,c8001980767cb1223fefcb3c90250f397dfd5f38b055ebd07fa818f870a11363,true
packed_noring,100,95,v4c_gpu_vector_95,v4_gpu_correct_salt,c8001980767cb1223fefcb3c90250f397dfd5f38b055ebd07fa818f870a11363,c8001980767cb1223fefcb3c90250f397dfd5f38b055ebd07fa818f870a11363,true
packed_prefetch,100,95,v4c_gpu_vector_95,v4_gpu_correct_salt,c8001980767cb1223fefcb3c90250f397dfd5f38b055ebd07fa818f870a11363,c8001980767cb1223fefcb3c90250f397dfd5f38b055ebd07fa818f870a11363,true
packed_ring,100,96,v4c_gpu_vector_96,v4_gpu_correct_salt,fb3258376be3c1633a611e6f0e8fd670c248ebde56c1430fd77f24dc916417ca,fb3258376be3c1633a611e6f0e8fd670c248ebde56c1430fd77f24dc916417ca,true
packed_noring,100,96,v4c_gpu_vector_96,v4_gpu_correct_salt,fb3258376be3c1633a611e6f0e8fd670c248ebde56c1430fd77f24dc916417ca,fb3258376be3c1633a611e6f0e8fd670c248ebde56c1430fd77f24dc916417ca,true
packed_prefetch,100,96,v4c_gpu_vector_96,v4_gpu_correct_salt,fb3258376be3c1633a611e6f0e8fd670c248ebde56c1430fd77f24dc916417ca,fb3258376be3c1633a611e6f0e8fd670c248ebde56c1430fd77f24dc916417ca,true
packed_ring,100,97,v4c_gpu_vector_97,v4_gpu_correct_salt,42dde0f8fe3c82c783ee169748f9675e6f382866856cad9d86d8e5912619ee22,42dde0f8fe3c82c783ee169748f9675e6f382866856cad9d86d8e5912619ee22,true
packed_noring,100,97,v4c_gpu_vector_97,v4_gpu_correct_salt,42dde0f8fe3c82c783ee169748f9675e6f382866856cad9d86d8e5912619ee22,42dde0f8fe3c82c783ee169748f9675e6f382866856cad9d86d8e5912619ee22,true
packed_prefetch,100,97,v4c_gpu_vector_97,v4_gpu_correct_salt,42dde0f8fe3c82c783ee169748f9675e6f382866856cad9d86d8e5912619ee22,42dde0f8fe3c82c783ee169748f9675e6f382866856cad9d86d8e5912619ee22,true
packed_ring,100,98,v4c_gpu_vector_98,v4_gpu_correct_salt,ea05d9b16e6b77e864c08bdf20770d04ac94edd300c40a37b33c40de60bc3f15,ea05d9b16e6b77e864c08bdf20770d04ac94edd300c40a37b33c40de60bc3f15,true
packed_noring,100,98,v4c_gpu_vector_98,v4_gpu_correct_salt,ea05d9b16e6b77e864c08bdf20770d04ac94edd300c40a37b33c40de60bc3f15,ea05d9b16e6b77e864c08bdf20770d04ac94edd300c40a37b33c40de60bc3f15,true
packed_prefetch,100,98,v4c_gpu_vector_98,v4_gpu_correct_salt,ea05d9b16e6b77e864c08bdf20770d04ac94edd300c40a37b33c40de60bc3f15,ea05d9b16e6b77e864c08bdf20770d04ac94edd300c40a37b33c40de60bc3f15,true
packed_ring,100,99,v4c_gpu_vector_99,v4_gpu_correct_salt,7acee1c6b905e92a553a260e7a6b9df0847704e075e7c43c6492c3d8ad91b895,7acee1c6b905e92a553a260e7a6b9df0847704e075e7c43c6492c3d8ad91b895,true
packed_noring,100,99,v4c_gpu_vector_99,v4_gpu_correct_salt,7acee1c6b905e92a553a260e7a6b9df0847704e075e7c43c6492c3d8ad91b895,7acee1c6b905e92a553a260e7a6b9df0847704e075e7c43c6492c3d8ad91b895,true
packed_prefetch,100,99,v4c_gpu_vector_99,v4_gpu_correct_salt,7acee1c6b905e92a553a260e7a6b9df0847704e075e7c43c6492c3d8ad91b895,7acee1c6b905e92a553a260e7a6b9df0847704e075e7c43c6492c3d8ad91b895,true
cuda_baseline,10,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed,10,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed_noring,10,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed_persistent,10,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_baseline,50,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed,50,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed_noring,50,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed_persistent,50,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_baseline,100,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed,100,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed_noring,100,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
cuda_packed_persistent,100,ALL,v4c_gpu_vector_*,v4_gpu_correct_salt,see_cpu_digests,see_cuda_digests,true
